filename,adaptiveGreedy_ku_lst25x150__hsh,greedy_ku_lst25x150__hsh,adaptiveGreedy_ku__hsh
heuristic_074.hgr,9.423341512680054,11.123289585113524,3.728111982345581
heuristic_075.hgr,7.727222204208374,8.128579139709473,2.9439446926116943
heuristic_076.hgr,0.1546039581298828,0.2485897541046142,0.1987197399139404
heuristic_077.hgr,0.1935703754425048,0.2304849624633789,0.3285832405090332
heuristic_078.hgr,24.06743097305298,25.03767156600952,8.999228477478027
heuristic_079.hgr,1.871784925460816,2.3707435131073,1.182817459106445
heuristic_080.hgr,0.0914685726165771,0.1554882526397705,0.2568144798278808
heuristic_081.hgr,22.016334533691406,25.710643768310547,9.012959003448486
heuristic_082.hgr,7.429048538208008,8.67026662826538,3.214895009994507
heuristic_083.hgr,0.1478705406188964,0.3310072422027588,0.0844969749450683
heuristic_084.hgr,0.0961389541625976,0.3452701568603515,0.1593525409698486
heuristic_085.hgr,14.068610906600952,17.06973123550415,10.906495332717896
heuristic_086.hgr,1.2813713550567627,1.6884336471557615,0.4604876041412353
heuristic_087.hgr,9.578614473342896,15.151287078857422,4.724647045135498
heuristic_088.hgr,20.68354797363281,20.610602855682373,8.40343952178955
heuristic_089.hgr,6.530449151992798,7.019912004470825,3.1151247024536133
heuristic_090.hgr,6.284172296524048,9.2014000415802,2.296099901199341
