filename,adaptivegreedy___hs_exact,adaptivegreedy_ku__hs_exact,adaptivegreedy_kv__hs_exact,adaptivegreedy_ku_kv__hs_exact,adaptivegreedy_ke__hs_exact,adaptivegreedy_ku_ke__hs_exact,adaptivegreedy_kv_ke__hs_exact,adaptivegreedy_ku_kv_ke__hs_exact,greedy___hs_exact,greedy_ku__hs_exact,greedy_kv__hs_exact,greedy_ku_kv__hs_exact,greedy_ke__hs_exact,greedy_ku_ke__hs_exact,greedy_kv_ke__hs_exact,greedy_ku_kv_ke__hs_exact
exact_057.hgr,0.0436654090881347,0.0364148616790771,0.0253822803497314,0.0187013149261474,0.0325219631195068,0.0418612957000732,0.0410032272338867,0.0228102207183837,0.0222871303558349,0.0453217029571533,0.036456823348999,0.035757303237915,0.0304501056671142,0.0248827934265136,0.0459322929382324,0.0456442832946777
exact_058.hgr,0.0286879539489746,0.0139293670654296,0.0357043743133544,0.0341362953186035,0.032097578048706,0.0388574600219726,0.0434100627899169,0.0575902462005615,0.0441830158233642,0.0289721488952636,0.0352561473846435,0.0722804069519043,0.030839204788208,0.0407514572143554,0.0665593147277832,0.0534179210662841
exact_059.hgr,0.0251779556274414,0.02640962600708,0.0803396701812744,0.0730185508728027,0.1841902732849121,0.2120027542114257,0.2801160812377929,0.2688908576965332,0.0290851593017578,0.0229122638702392,0.0773308277130127,0.1096951961517334,0.1733217239379882,0.3002541065216064,0.2160260677337646,0.3472065925598144
exact_060.hgr,0.0483629703521728,0.0408387184143066,0.1168470382690429,0.1025717258453369,0.4125380516052246,0.364102840423584,0.50771164894104,0.4889614582061767,0.0484759807586669,0.0501680374145507,0.0986168384552002,0.1508817672729492,0.4279606342315674,0.4078154563903808,0.4816625118255615,0.609323263168335
exact_061.hgr,0.0273818969726562,0.0353305339813232,0.0335760116577148,0.0326383113861084,0.0710573196411132,0.0454378128051757,0.0638413429260253,0.0574011802673339,0.0310618877410888,0.0403566360473632,0.0419907569885253,0.0507118701934814,0.0258960723876953,0.0451252460479736,0.0522143840789794,0.0536975860595703
exact_062.hgr,0.0220618247985839,0.0216145515441894,0.0222644805908203,0.0328919887542724,0.0655503273010253,0.0329282283782959,0.0367562770843505,0.0332221984863281,0.0413727760314941,0.0231373310089111,0.0416958332061767,0.0536346435546875,0.0350339412689209,0.0364556312561035,0.0346896648406982,0.0537052154541015
exact_063.hgr,0.0453681945800781,0.0158026218414306,0.0461370944976806,0.0492575168609619,0.0707437992095947,0.0651829242706298,0.0884499549865722,0.080503225326538,0.0266759395599365,0.0145926475524902,0.0551590919494628,0.0810024738311767,0.0810670852661132,0.0972213745117187,0.0885365009307861,0.1226654052734375
exact_064.hgr,0.0298025608062744,0.0367772579193115,0.1474077701568603,0.1330077648162841,0.1190402507781982,0.0960528850555419,0.2080073356628418,0.1816587448120117,0.0444283485412597,0.0408809185028076,0.1816933155059814,0.1977128982543945,0.1050450801849365,0.1156394481658935,0.2111918926239013,0.2901046276092529
exact_065.hgr,0.0228331089019775,0.0225558280944824,0.0529916286468505,0.0421409606933593,0.0433237552642822,0.0269367694854736,0.0436334609985351,0.03975510597229,0.0233926773071289,0.0230238437652587,0.0533342361450195,0.0875086784362793,0.0298502445220947,0.0251810550689697,0.0480730533599853,0.0580790042877197
exact_066.hgr,0.0537433624267578,0.0139589309692382,0.0487112998962402,0.0379838943481445,0.0274844169616699,0.0358812808990478,0.0469141006469726,0.054506778717041,0.0219597816467285,0.0156338214874267,0.0863063335418701,0.0830531120300293,0.0254740715026855,0.0359528064727783,0.0763285160064697,0.0584518909454345
exact_067.hgr,0.0291769504547119,0.0419740676879882,0.1563444137573242,0.1396872997283935,0.119471788406372,0.0917189121246337,0.2058525085449218,0.2466490268707275,0.0445883274078369,0.0454239845275878,0.1648321151733398,0.14823579788208,0.0980873107910156,0.1106734275817871,0.2250137329101562,0.3172686100006103
exact_068.hgr,0.0197839736938476,0.0217454433441162,0.0501298904418945,0.0273025035858154,0.0389714241027832,0.0404291152954101,0.0368382930755615,0.0527360439300537,0.0259566307067871,0.0250356197357177,0.0499439239501953,0.0261836051940917,0.0300180912017822,0.0272507667541503,0.0525338649749755,0.0663793087005615
exact_069.hgr,0.0589435100555419,0.0162329673767089,0.033499002456665,0.0231397151947021,0.0321128368377685,0.0340855121612548,0.0350961685180664,0.0392220020294189,0.0214056968688964,0.0229771137237548,0.0322587490081787,0.0392632484436035,0.0506994724273681,0.0393488407135009,0.0394797325134277,0.0415928363800048
exact_070.hgr,0.0304601192474365,0.0404655933380126,0.0516049861907959,0.0390398502349853,0.0526964664459228,0.0346415042877197,0.0456852912902832,0.0682032108306884,0.0517981052398681,0.044412612915039,0.0425922870635986,0.0390732288360595,0.03021240234375,0.0285477638244628,0.1124308109283447,0.0807526111602783
exact_071.hgr,0.021975040435791,0.0241546630859375,0.1063308715820312,0.1148405075073242,0.1031179428100586,0.0964729785919189,0.1256608963012695,0.1661067008972168,0.0319392681121826,0.0393214225769043,0.1414391994476318,0.1531150341033935,0.0688669681549072,0.0811939239501953,0.1576693058013916,0.3008847236633301
exact_072.hgr,0.0541713237762451,0.0377695560455322,0.0876951217651367,0.0747687816619873,0.2189726829528808,0.1684803962707519,0.2854876518249511,0.2346770763397216,0.0212883949279785,0.0235536098480224,0.0889005661010742,0.0598402023315429,0.1894202232360839,0.1555762290954589,0.2139375209808349,0.3040287494659424
exact_073.hgr,0.0300767421722412,0.0318405628204345,0.0440564155578613,0.0295236110687255,0.0377511978149414,0.0229799747467041,0.0321159362792968,0.0465919971466064,0.0499804019927978,0.0187916755676269,0.0629725456237793,0.0651216506958007,0.0421061515808105,0.0528976917266845,0.059159517288208,0.0952835083007812
exact_074.hgr,0.0476365089416503,0.0251431465148925,0.1644799709320068,0.1460309028625488,0.1321849822998047,0.1079761981964111,0.1604199409484863,0.1795573234558105,0.0296328067779541,0.0425293445587158,0.1623704433441162,0.1928348541259765,0.0907549858093261,0.0917916297912597,0.181957721710205,0.2121064662933349
exact_075.hgr,0.0383429527282714,0.0347506999969482,0.0226266384124755,0.0444071292877197,0.0610537528991699,0.0708937644958496,0.025853157043457,0.0371046066284179,0.0437929630279541,0.0368716716766357,0.0589637756347656,0.0365025997161865,0.0321245193481445,0.0295124053955078,0.0745019912719726,0.0397865772247314
exact_076.hgr,0.0256044864654541,0.0210928916931152,0.1448597908020019,0.1582281589508056,0.1776289939880371,0.1150085926055908,0.1943287849426269,0.189453125,0.0276529788970947,0.0236344337463378,0.1950793266296386,0.1690187454223632,0.1105029582977294,0.1067302227020263,0.2148997783660888,0.2736215591430664
exact_077.hgr,0.0445001125335693,0.0136723518371582,0.0302197933197021,0.0344400405883789,0.0628917217254638,0.0337893962860107,0.0460431575775146,0.0442614555358886,0.0205273628234863,0.0142290592193603,0.0867421627044677,0.0699560642242431,0.058422565460205,0.0293784141540527,0.0556018352508544,0.0403728485107421
exact_078.hgr,0.0300490856170654,0.0373549461364746,0.0872957706451416,0.0859785079956054,0.2733607292175293,0.2632598876953125,0.2949781417846679,0.2788937091827392,0.0496973991394043,0.0417091846466064,0.1830611228942871,0.1042525768280029,0.2609367370605469,0.2822680473327636,0.3584797382354736,0.3451762199401855
